,A,B
1475,서초네이처힐2단지 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’서초네이처힐2단지'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1476,신반포22차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신반포22차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1477,신반포9차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신반포9차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1478,신영체르니 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신영체르니'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1479,방배현대홈타운3차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’방배현대홈타운3차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1480,신반포17차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신반포17차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1481,현대멤피스 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’현대멤피스'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1482,서초대우아이빌 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’서초대우아이빌'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1483,삼호3차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’삼호3차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1484,잠원월드메르디앙 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’잠원월드메르디앙'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1485,신반포20차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신반포20차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1486,서초아이파크 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’서초아이파크'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1487,방배자이 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’방배자이'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1488,강남원효성 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’강남원효성'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1489,방배브라운가 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’방배브라운가'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1490,방배한신트리플 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’방배한신트리플'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1491,서초e-편한세상5차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’서초e-편한세상5차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1492,마제스타시티힐스테이트서리풀 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’마제스타시티힐스테이트서리풀'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1493,지웰홈스서초 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’지웰홈스서초'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1494,르엘신반포파크애비뉴 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’르엘신반포파크애비뉴'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1495,신반포15차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신반포15차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1496,녹원한신 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’녹원한신'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1497,신반포21차 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’신반포21차'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1498,방배동부센트레빌 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’방배동부센트레빌'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1499,방배아이파크 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’방배아이파크'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1500,헤센파크힐 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’헤센파크힐'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1501,르엘신반포 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’르엘신반포'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1502,DK밸리뷰서초(주) 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’DK밸리뷰서초(주)'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1503,더샵반포리버파크(도시형) 아파트 근처 가장 가까운 지하철역 위치와 거리 3개씩 보여줘,"MATCH (n {name:’더샵반포리버파크(도시형)'}) WITH n CALL spatial.withinDistance(‘subway’, {latitude:n.latitude, longitude:n.longitude}) YIELD node, distance WITH node, distance RETURN node, distance ORDER BY distance ASC LIMIT 3"
1504,원촌중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘원촌중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1505,경원중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘경원중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1506,신동중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘신동중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1507,신반포중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘신반포중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1508,반포중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘반포중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1509,세화여자중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘세화여자중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1510,서운중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘서운중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1511,은성중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘은성중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1512,서일중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘서일중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1513,방배중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘방배중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1514,영동중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘영동중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1515,서초중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘서초중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1516,언남중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘언남중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1517,동덕여자중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘동덕여자중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1518,이수중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘이수중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1519,오산중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘오산중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1520,서문여자중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘서문여자중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1521,동작중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘동작중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1522,신사중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘신사중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1523,남성중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘남성중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1524,도곡중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘도곡중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1525,대치중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘대치중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
1526,내곡중학교에 배정받을 수 있는 아파트 찾아줘,"MATCH (s:School {‘내곡중학교'}) WITH s.POLYGON as poly CALL spatial.intersects(‘POI’, poly) YIELD node WITH node MATCH (node:Apartment) RETURN node.name"
